WATERSON CROOK SPORTS CENTRE- AT RECEPTION,69 KIRK ROAD,NEWPORT ON TAY,Fife,DD6 8HY,56.431868,-2.9525449
D H L WEST AVENUE- AT RECEPTION,PHOENIX RETAIL PARK,PAISLEY,Renfrewshire,PA1 2FB,55.843554,-4.4773209
QUEENS CROSS HOUSING ASSOCIATION- AT RECEPTION DESK***,45 FIRHILL ROAD,MARYHILL GLASGOW,,G20 7BE,55.880026,-4.2700921
GALLEON LEISURE CENTRE- AT RECEPTION,99 TITCHFIELD STREET,KILMARNOCK,Ayrshire,KA1 1QY,55.604951,-4.4978795
LOCHGILPHEAD GOLF CLUB- IN ENTRANCE TO CLUBHOUSE,BLARBUIE ROAD,LOCHGILPHEAD,Argyll,PA31 8LE,56.043201,-5.4180532
OLLABERRY HALL,B9079,OLLABERRY SHETLAND,Shetland Islands,ZE2 9RT,60.502568,-1.3439059
NEWTONGRANGE LIBRARY- O/S WALL ADJACENT TO SIDE DOOR,ST DAVIDS,NEWTONGRANGE DALKEITH,Midlothian,EH22 4LG,55.86726,-3.0658735
VILLAGE HALL- BESIDE MAIN ENTRANCE,SOUTH STREET,GARLIESTON NEWTON STEWART,Wigtownshire,DG8 8BH,54.788167,-4.3695318
STORMONT HALL- ON OUTSIDE WALL,STORMONT TERRACE,GRETNA GREEN GRETNA,Dumfriesshire,DG16 5DZ,55.00481,-3.0632183
HENDERSON & HARDY DENTAL- 1ST FLOOR IN CUPBOARD AT WINDOW,3 RUBISLAW PLACE,ABERDEEN,Aberdeenshire,AB10 1XN,57.143527,-2.1149449
THE CONTROL TOWER- ON WALL IN PORCH AS YOU ENTER,PERTH AERODROME,SCONE PERTH,Perthshire,PH2 6PL,56.435,-3.3736421
BRATHENS ECO-BUSINESS PARK HILL OF BRATHENS- LOC BELOW***,GENERAL AREA OF,GLASSEL BANCHORY,Kincardineshire,AB31 4BW,57.075578,-2.5346529
COMPASS HOUSE- ON WALL IN MAIL/SECURITY ROOM BESIDE RECEP,RIVERSIDE DRIVE,DUNDEE,Angus,DD1 4NY,56.45509,-2.9725481
KYLEAKIN QUARRY- IN WEIGHBRIDGE OFFICE ABOVE FILING CAB,GENERAL AREA OF,KYLEAKIN ISLE OF SKYE,,IV41 8PQ,57.272138,-5.743465
P L P C BLOCK B- INSIDE STORES VEHICLE ENT ON WALL AT LHS,GENERAL AREA OF,CARLUKE,Lanarkshire,ML8 4QE,55.732307,-3.8028828
BLACKWOOD MEDICAL PRACTICE- O/S MAIN ENTRANCE,125 CARLISLE ROAD,BLACKWOOD,Lanarkshire,ML11 9RT,55.671462,-3.9245309
KIRKWOOD HOMES LTD- O/S FACTORY DOOR ENTRANCE,KIRKWOOD BUSINESS PARK,SAUCHEN INVERURIE,Aberdeenshire,AB51 7LE,57.185897,-2.4844639
SCOTIA HOMES LTD BALMACASSIE- IN STAFF KITCHEN,A948,ELLON,Aberdeenshire,AB41 8QR,57.370549,-2.0481848
LAIRGANDOUR- IN FINANCE OFFICE,UNNAMED ROAD,DAVIOT INVERNESS,Inverness-Shire,IV2 6XN,57.414126,-4.1470065
KEIG SCHOOL- ON LHS OF WALL WHEN LOOKING AT SCHOOL,WEALTHYTON WAY,KEIG ALFORD,Aberdeenshire,AB33 8BH,57.259028,-2.6479083
VICTORIA HALL- ON FRONT WALL,B7076,KIRKPATRICK FLEMING LOCKERBIE,Dumfriesshire,DG11 3AU,55.024688,-3.1367965
OAKLEY COMMUNITY CENTRE- LHS OF MAIN DOOR,STATION ROAD,OAKLEY DUNFERMLINE,Fife,KY12 9QF,56.086348,-3.5685886
ROYAL TROON GOLF CLUB,2 CRAIGEND ROAD,TROON,Ayrshire,KA10 6EP,55.532636,-4.6506513
ROYAL TROON GOLF CLUB- @ GREENS COMPOUND IN DEPUTY OFFICE,2 CRAIGEND ROAD,TROON,Ayrshire,KA10 6EP,55.532636,-4.6506513
RESIDENTIAL CENTRE- ON REAR WALL BENEATH SECUTIRY LIGHT,MAIN STREET,INNERWICK DUNBAR,East Lothian,EH42 1SE,55.957368,-2.4483396
VILLAGE THEATRE- BEHIND BOX OFFICE/RECEPTION DESK,MAXWELL DRIVE,EASTMAINS EAST KILBRIDE,,G74 4HG,55.765846,-4.1738257
FIRE STATION,HUNTSMANS ROAD,GLENROTHES,Fife,KY7 6RA,56.207676,-3.1718664
AT GROUND FLOOR RECEPTION AREA ON WINDOW SILL,8 MELVILLE STREET,EDINBURGH,,EH3 7NS,55.950668,-3.2110914
ST BLANES CHURCH HALL,112 HIGH STREET,DUNBLANE,Perthshire,FK15 0ER,56.188747,-3.9631825
KINGDOM SHOPPING CENTRE- AT CUSTOMER SERVICE DESK,LYON WAY,GLENROTHES,Fife,KY7 5NW,56.196564,-3.1706249
KELTY COMMUNITY CENTRE- TO RHS OF RECEPTION,MAIN STREET,KELTY,Fife,KY4 0AQ,56.135449,-3.3817508
EVIE PRIMARY SCHOOL- ON GABLE WALL OPPOSITE CAR PARK,A966,EVIE ORKNEY,,KW17 2PE,59.10408,-3.0877967
JAMES SELLARS HOUSE - WEIGHTMANS LLP - SEE LOCATION BELOW,144 WEST GEORGE STREET,CITY CENTRE GLASGOW,,G2 2HG,55.862665,-4.2572527
KILBARCHAN BOWLING CLUB- ON EXTERNAL WALL TO RHS OF ENT,LADYSMITH AVENUE,KILBARCHAN JOHNSTONE,Renfrewshire,PA10 2AS,55.830658,-4.5389407
DRUMOAK CHURCH HALL- ON SIDE WALL NEAREST ROAD,SUNNYSIDE DRIVE,DRUMOAK BANCHORY,Kincardineshire,AB31 5EW,57.082337,-2.3406225
GLASS HALL- ON WALL NEAREST ROAD,UNNAMED ROAD,GLASS HUNTLY,Aberdeenshire,AB54 4XY,57.440628,-2.9556939
ST MARGARETS HALL- ON EXTERNAL WALL AT MAIN ENTRANCE,OLD BRECHIN ROAD,LUNANHEAD FORFAR,Angus,DD8 3NQ,56.658898,-2.8555264
DAVIDSON CHALMERS L L P,12-16 HOPE STREET,EDINBURGH,,EH2 4DB,55.950657,-3.2085928
THE BOOZY COW- BEHIND THE BAR,67 LANGSTANE PLACE,ABERDEEN,Aberdeenshire,AB11 6EN,57.143004,-2.1073916
THE BOOZY COW- BEHIND THE BAR,26-28 KING STREET,STIRLING,Stirlingshire,FK8 1AY,56.118452,-3.9377709
THE BOOZY COW- BEHIND THE BAR,ROSEANGLE,DUNDEE,Angus,DD1 4LR,56.455324,-2.9828411
PARAMOUNT BAR & RESTAURANT- BEHIND BAR,21 BON ACCORD STREET,ABERDEEN,Aberdeenshire,AB11 6EA,57.143652,-2.1056584
NOX- BEHIND THE BAR,2 JUSTICE MILL LANE,ABERDEEN,Aberdeenshire,AB11 6EQ,57.142283,-2.1097525
THE SPERATUS GROUP- 1ST FLOOR STAIRWELL ON RHS OF WALL,107 GEORGE STREET,EDINBURGH,,EH2 3ES,55.952902,-3.2022727
COPPER BLOSSOM BASEMENT BAR- BEHIND BAR,107 GEORGE STREET,EDINBURGH,,EH2 3ES,55.952902,-3.2022727
AULD HUNDRED BAR- BEHIND THE BAR,100 ROSE STREET,EDINBURGH,,EH2 2NN,55.952438,-3.1982705
THE BOOZY COW- BEHIND THE BAR,17 FREDERICK STREET,EDINBURGH,,EH2 2EY,55.951987,-3.1993936
ST MARYS STAR OF THE SEA CHURCH,106 CONSTITUTION STREET,EDINBURGH,,EH6 6AW,55.973272,-3.168694
SCOUTS OUTDOOR CENTRE- RHS OF CENTRE WALL,71 BONALY ROAD,COLINTON EDINBURGH,,EH13 0PB,55.89689,-3.2602704
SWANSTON GOLF CLUB- IN CLUBHOUSE AT MAIN RECEPTION,GENERAL AREA OF,FAIRMILEHEAD EDINBURGH,,EH10 7DS,55.894006,-3.2173848
BABERTON GOLF CLUB- IN CLUBHOUSE AT RECEPTION,BABERTON AVENUE,JUNIPER GREEN,Midlothian,EH14 5DU,55.907125,-3.2888684
MARRIOTT DALMAHOY GOLF CLUB- IN CLUBHOUSE AT RECEPTION,UNNAMED ROAD,KIRKNEWTON,Midlothian,EH27 8EB,55.906539,-3.3754857
GLENCORSE GOLF CLUB,EDINBURGH ROAD,MILTON BRIDGE PENICUIK,Midlothian,EH26 0RD,55.849299,-3.2004132
GULLANE GOLF CLUB- IN CLUBHOUSE AT MAIN RECEPTION,WEST LINKS ROAD,GULLANE,East Lothian,EH31 2BB,56.034051,-2.8381183
MUIRFIELD GOLF COURSE- IN CLUBHOUSE AT MAIN RECEPTION,GENERAL AREA OF,GULLANE,East Lothian,EH31 2EG,56.041578,-2.8211709
DUNDAS PARKS GOLF CLUB- IN CLUBHOUSE AT MAIN RECEPTION,GENERAL AREA OF,SOUTH QUEENSFERRY,West Lothian,EH30 9SS,55.978642,-3.4008499
LONGNIDDRY GOLF CLUB,LINKS ROAD,LONGNIDDRY,East Lothian,EH32 0NL,55.977425,-2.900896
CRAIGIELAW GOLF CLUB- IN CLUBHOUSE AT MAIN RECEPTION,GENERAL AREA OF,LONGNIDDRY,East Lothian,EH32 0PY,56.007439,-2.8767368
HADDINGTON GOLF CLUB- IN CLUBHOUSE AT MAIN RECEPTION,PARK ROAD,HADDINGTON,East Lothian,EH41 4PT,55.954905,-2.764514
NORTHERN LIGHTHOUSE BOARD- AT RECEPTION RHS OF WALL,84 GEORGE STREET,EDINBURGH,,EH2 3DA,55.952553,-3.2012048
NEWTYNE CONSULTANCY AND TRAINING,31 PALMERSTON PLACE - GF,EDINBURGH,,EH12 5AP,55.949457,-3.2182118
GLADSTONES BAR- AT BAR ON LHS WALL,1-2 MILL LANE,EDINBURGH,,EH6 6TJ,55.974292,-3.1757593
FLOTTERSTONE INN- IN CAR PARK ON LHS WALL,UNNAMED ROAD,PENICUIK,Midlothian,EH26 0PP,55.856816,-3.267983
HARELAW HOUSE VISITOR CENTRE- ON LHS WALL,UNNAMED ROAD,BALERNO,Midlothian,EH14 7AS,55.877114,-3.3125694
ERIC LIDDELL CENTRE LTD,15 MORNINGSIDE ROAD,EDINBURGH,,EH10 4DP,55.933888,-3.2097193
CHRIST CHURCH VESTRY- ON MAIN WALL OF COMMUNITY CENTRE,MORNINGSIDE ROAD,EDINBURGH,,EH10 4DD,55.934752,-3.2104986
CITY CHAMBERS- AT RECEPTION ON WALL BETWEEN WINDOWS,HIGH STREET,EDINBURGH,,EH1 1YJ,55.950381,-3.1907283
OPPOSITE 63 GEORGE STREET IN BIKE PARK ON POLE IN CENTRE,63 GEORGE STREET,WHITHORN NEWTON STEWART,Wigtownshire,DG8 8NU,54.732826,-4.4162091
IN BT TELEPHONE BOX AT GREEN BETWEEN HOUSES,ISLE STREET,WHITHORN NEWTON STEWART,Wigtownshire,DG8 8QJ,54.728433,-4.4187589
WHITHORN SURGERY- ON FRONT WALL OF SURGERY,7 ST JOHN STREET,WHITHORN NEWTON STEWART,Wigtownshire,DG8 8PD,54.7358,-4.4149104
SOUTH MACHARS COMMUNITY CENTRE- AT ENTRANCE,Castlehill,Whithorn,Wigtownshire,DG8 8PN,54.734014,-4.4125051
CASTLE ROCK HOUSING ASSOCIATION- RECEPTION AREA,HAY AVENUE,EDINBURGH,,EH16 4RW,55.934281,-3.1235631
LITTLE ME NURSERY- IN LAUNDRY CUPBOARD NEXT TO KITCHEN,7 ARAY STREET,MARYHILL GLASGOW,,G20 0PG,55.892611,-4.2936825
GPH BUILDERS MERCHANTS LTD- IN MANAGERS OFFICE,BROOMHILL ROAD,STONEHAVEN,Kincardineshire,AB39 2NH,56.963831,-2.2350309
G P H BUILDERS MERCHANTS LTD- INSIDE MANAGERS OFFICE,HIGHCLERE BUSINESS PARK,INVERURIE,Aberdeenshire,AB51 5QW,57.284146,-2.4026993
TIPPERTY PRIMARY SCHOOL- ON O/S WALL OF SCHOOL,LOGIE ROAD,TIPPERTY ELLON,Aberdeenshire,AB41 8LT,57.336144,-2.051578
INSIDE TELEPHONE BOX,TORRIE PARK,EASTHAVEN CARNOUSTIE,Angus,DD7 6LZ,56.516795,-2.6678828
PORT EDGAR MARINA- SIDE OF LAUNDRY BUILDING,GENERAL AREA OF,PORT EDGAR SOUTH QUEENSFERRY,West Lothian,EH30 9SQ,55.992582,-3.4084244
STROMNESS GOLF CLUB- AT MAIN ENT INSIDE FRONT DOOR TO LHS,NESS ROAD,Stromness,Orkney,KW16 3DW,58.953343,-3.2998002
SCOTSCALDER HALL- ON FRONT WALL OF HALL,UNNAMED ROAD,SCOTSCALDER HALKIRK,Caithness,KW12 6XJ,58.480141,-3.5506378
ST MARGARETS HALL WALL BY FRONT DOOR,MAIN STREET,URQUHART ELGIN,Morayshire,IV30 8LG,57.648183,-3.1979206
COVE HOUSE PUBLISHERS- AT BACK DOOR OF BUILDING,GENERAL AREA OF,COVE HELENSBURGH,Dunbartonshire,G84 0NP,56.001538,-4.8513543
JOHNSTONE HOSPITAL- AT MAIN ENTRANCE TO BUILDING,BRIDGE OF WEIR ROAD,JOHNSTONE,Renfrewshire,PA5 8YX,55.843153,-4.5090845
MURCAR LINKS GOLF CLUB,GENERAL AREA OF,BRIDGE OF DON ABERDEEN,Aberdeenshire,AB23 8BD,57.201012,-2.0893219
Laurieknowe Squash & Racketball Club,Laurieknowe Central,DUMFRIES,Dumfriesshire,DG2 7AJ,55.067224,-3.6219899
HAWICK GOLF CLUB HOUSE- ON O/S WALL TO LHS OF MAIN ENT,GENERAL AREA OF,HAWICK,Roxburghshire,TD9 0NY,55.411923,-2.7997962
JOHNSTONS OF ELGIN- IN CORRIDOR BETWEEN FACTORY AND CAFE,MANSFIELD ROAD,HAWICK,Roxburghshire,TD9 8AA,55.429589,-2.7789471
CHISHOLME HOME INSTITUTE- RHS OF STAIRS NEAR BACK DOOR,GENERAL AREA OF,HAWICK,Roxburghshire,TD9 7PH,55.400554,-2.9201431
HASSENDEANBURN - BELL HOUSE- ON GARAGE WALL,GENERAL AREA OF,HAWICK,Roxburghshire,TD9 8RU,55.45623,-2.7267054
LILLIESLEAF VILLAGE HALL- LHS OF FIRE EXIT DOOR,GENERAL AREA OF,LILLIESLEAF MELROSE,Roxburghshire,TD6 9JT,55.502974,-2.7591025
OREGON TIMBER FRAME LTD,DUNSDALE ROAD,SELKIRK,Selkirkshire,TD7 5EB,55.554018,-2.8394888
RICHARDSON & SON PRINTERS UNIT 7- TO RHS OF MAIN ENTRANCE,LOCHPARK INDUSTRIAL ESTATE,HAWICK,Roxburghshire,TD9 9JA,55.421856,-2.7839927
DRUMLANRIG PRIMARY SCHOOL- AT MAIN ENT OF SCHOOL CAR PARK,LOAN,HAWICK,Roxburghshire,TD9 0AU,55.419085,-2.7914417
MORRISONS- NEAR SERVICE DESK,MART STREET,HAWICK,Roxburghshire,TD9 9NQ,55.427531,-2.7817192
COMMUNITY HUB- THROUGH CAFE DOOR ON LHS OF WALL,BURNFOOT ROAD,HAWICK,Roxburghshire,TD9 8EN,55.435845,-2.7658261
ASHKIRK VILLAGE HALL- OUTSIDE FRONT DOOR,GENERAL AREA OF,ASHKIRK SELKIRK,Selkirkshire,TD7 4NU,55.491926,-2.8370278
BEDRULE VILLAGE HALL- ON SHELF INSIDE PORCH ENTRANCE,GENERAL AREA OF,HAWICK,Roxburghshire,TD9 8TE,55.452385,-2.63618
INSIDE RED TELEPHONE BOX,UNNAMED ROAD,MINTO HAWICK,Roxburghshire,TD9 8SG,55.474185,-2.6890526
RUBERSLAW CHURCH- ON O/S WALL TO RHS THROUGH WOODEN GATE,KIRKSIDE,DENHOLM HAWICK,Roxburghshire,TD9 8NG,55.45879,-2.683107
THISTLE HOUSE- ON GROUND FLOOR AT ENTRANCE,HAYMARKET TERRACE,EDINBURGH,,EH12 5HE,55.945823,-3.2222289
D H L- AT MAIN RECEPTION AREA,2 CHARIOT DRIVE,NEWBRIDGE,Midlothian,EH28 8PA,55.936279,-3.4035627
Hunters of Kinross Butchers,104 High Street,KINROSS,Kinross-Shire,KY13 8AJ,56.203686,-3.4212483
LITTLE ME NURSERY- IN WAITING AREA AT MAIN OFFICE,SPENCER STREET,GLASGOW,,G13 1EA,55.8985,-4.3391
Banchory Spinal Health,Unit 6 Tillybrake Industrial Units,Banchory,Kincardineshire,AB31 5UN,57.056875,-2.4859469
ON EXTERNAL WALL,10 RITCHIE PLACE,MUCHALLS STONEHAVEN,Kincardineshire,AB39 3XP,57.022633,-2.1626991
GUIDIS PIZERIA & ICE CREAM PARLOUR- TO LHS OF SEATED AREA,18 CLIFTON ROAD,LOSSIEMOUTH,Morayshire,IV31 6DJ,57.719333,-3.2827163
Tayvalllich Community Defibrillator,Tayvallich Café and General Store,LOCHGILPHEAD,Argyll,PA31 8PN,56.028258,-5.6296571
Tayvalllich Community Defibrillator,Sandisland,LOCHGILPHEAD,Argyll,PA31 8PN,56.028258,-5.6296571
IN MAIN UPSTAIRS OFFICE OPPOSITE RECEPTION DESK ON LHS,15 HENDERSON ROAD,INVERNESS,Inverness-Shire,IV1 1SN,57.488478,-4.2237843
MORAY FIRTH TRAINING GROUP- IN TRAINING ROOM 1,32 HARBOUR ROAD,INVERNESS,Inverness-Shire,IV1 1UF,57.484972,-4.2085557
EASTGATE SHOPPING CENTRE- IN SECURITY CONTROL ROOM,EASTGATE SHOPPING CENTRE,INVERNESS,Inverness-Shire,IV2 3PP,57.479079,-4.2207607
MCGREGOR INDUSTRIAL SUPPLIES- MAIN SHOWROOM FRONT COUNTER,16-18 PERIMETER ROAD,ELGIN,Morayshire,IV30 6AF,57.643651,-3.2923082
IN OLD BT PHONEBOX,UNNAMED ROAD,DRYMEN GLASGOW,,G63 0AD,56.083759,-4.4904899
ARNOLD CLARK AUTOMOBILES- ON LHS OF WALL AT ENTRANCE,HARBOUR ROAD,INVERNESS,Inverness-Shire,IV1 1UF,57.484972,-4.2085557
FULTON HALL- ON OUTSIDE WALL TO RHS OF BUILDING,91 MAIN ROAD,FENWICK KILMARNOCK,Ayrshire,KA3 6DY,55.662066,-4.4437202
MACGREGOR INDUSTRIAL SUPPLIES- AT REAR OF SHOWROOM,DUNVEGAN ROAD,PORTREE,Isle Of Skye,IV51 9HD,57.414835,-6.2060841
Macgregor Industrial Supplies Ltd,30 Rigs Road,STORNOWAY,Western Isles,HS1 2RF,58.206658,-6.3769562
CLYDEBANK TOWN HALL- ON GROUND FLOOR AT RECEPTION AREA,DUMBARTON ROAD,KILBOWIE CLYDEBANK,Dunbartonshire,G81 1UE,55.901645,-4.4093363
DALMUIR C OF E CENTRE- GROUND FLOOR BEHIND RECEPTION AREA,DUNTOCHER ROAD,DALMUIR CLYDEBANK,Dunbartonshire,G81 4RQ,55.910485,-4.4255345
COOKE AQUACULTURE SCOTLAND LTD- SEE LOCATION BELOW***,CROWNESS ROAD,HATSTON KIRKWALL,Orkney,KW15 1RG,58.993098,-2.9730187
SCOTTISH WATER WASTE PUMPING STATION- NR GORDON STREET,GORDON STREET,ST COMBS FRASERBURGH,Aberdeenshire,AB43 8ZN,57.658811,-1.910028
CLAN MACQUARRIE COMMUNITY CENTRE- ON WALL LHS OF BACKDOOR,GENERAL AREA OF,BORVE ISLE OF LEWIS,,HS2 0RX,58.415004,-6.4413631
VILLAGE HALL- ON EXTERNAL WALL CAR PARK SIDE,B722,EAGLESFIELD LOCKERBIE,Dumfriesshire,DG11 3PA,55.060066,-3.1952906
LOCHABER SMELTER- AT RECEPTION/SECURITY OFFICE,GENERAL AREA OF,Fort William,Inverness-Shire,PH33 6TH,56.829076,-5.0726082
ST LEONARDS PARISH CHURCH- IN KITCHEN TO RHS OF ENTRY,2 BRUCEFIELD AVENUE,DUNFERMLINE,Fife,KY11 4SX,56.066722,-3.4526823
44 HABOST- TAIGH DHONNCHAIDH - ON FRONT OF HOUSE,GENERAL AREA OF,PORT OF NESS ISLE OF LEWIS,,HS2 0TG,58.48489,-6.2559781
DISTRICT NURSE HOUSE- ON FRONT WALL OF HOUSE,10 FULLABURN,BRESSAY SHETLAND,Shetland Islands,ZE2 9ET,60.143929,-1.1117296
KETTOCK LODGE UNIT F- PRESS BELL FOR ENTRY AED IN OFFICE,BALGOWNIE DRIVE,BRIDGE OF DON ABERDEEN,Aberdeenshire,AB22 8GU,57.179723,-2.1114516
SNP Constituency Office,29 High Street,DINGWALL,Ross-Shire,IV15 9RU,57.595266,-4.4283423
STEWART & SMART GARAGE- ON O/S WALL TO RHS OF ENTRANCE,STIRLING ROAD,MILNATHORT KINROSS,Kinross-Shire,KY13 9XG,56.226747,-3.4239893
TO LHS OF ASDA STORE ENTRANCE,89 DUNKELD ROAD,PERTH,Perthshire,PH1 5AP,56.40562,-3.4439359
JOHN BELL PIPELINE EQUIPMENT CO LTD- BEHIND RECEPTION,THAINSTONE BUSINESS PARK,KINTORE AND KEITHHALL INVERURI,Aberdeenshire,AB51 5GT,57.254543,-2.3779786
LAING OROURKE- AT SECURITY DESK/TELEPHONE SEC 07930247021,YORK PLACE,EDINBURGH,,EH1 3JD,55.956298,-3.1884434
JOSEPH BLACK BUILDING- ON SIDE OF BLUE FENCE,UNIVERSITY PLACE,KELVINGROVE GLASGOW,,G12 8SU,55.872417,-4.2926671
AUCHENGRAY PRIMARY SCHOOL- ON FRONT EXTERNAL WALL,AUCHENGRAY ROAD,CARNWATH,Lanarkshire,ML11 8LN,55.769905,-3.6027199
RECREATION PARK- ON WALL OF CHANGING ROOMS NEXT TO ENT,DUNBAR ROAD,NORTH BERWICK,East Lothian,EH39 4DG,56.054197,-2.7088673
D H L INTERNATIONAL (UK) LTD- AT RECEPTION,18-20 HARBOUR ROAD,INVERNESS,Inverness-Shire,IV1 1UA,57.484341,-4.2148072
ON O/S WALL OF HOMELEA COTTAGE,FAITH AVENUE,QUARRIERS VILLAGE BRIDGE OF WE,Renfrewshire,PA11 3SX,55.867033,-4.6212059
ON EXTERNAL WALL OF LIBRARY NEXT TO NOTICE BOARD,31 MOUNT OLIPHANT CRESCENT,AYR,Ayrshire,KA7 3EN,55.453514,-4.6173432
GLEN GOLF CLUB- AT CLUBHOUSE BAR,TANTALLON TERRACE,NORTH BERWICK,East Lothian,EH39 4LE,56.057265,-2.7050858
TESCO STORES LTD- AT CUSTOMER SERVICES COUNTER ON LHS,TANTALLON ROAD,NORTH BERWICK,East Lothian,EH39 5NF,56.053379,-2.7027349
THE TRADES HALL- SEE AED RETRIEVAL INSTRUCTIONS BELOW***,GLASSFORD STREET,CITY CENTRE GLASGOW,,G1 1UH,55.859551,-4.2491459
EAST KILBRIDE ARTS CENTRE- AT BOX OFFICE,51-53 OLD COACH ROAD,EAST KILBRIDE GLASGOW,,G74 4DU,55.77187,-4.1726306
GAMA AVIATION- AT RECEPTION AREA OF HANGAR 1,180 ABBOTSINCH ROAD,ABBOTSINCH PAISLEY,Renfrewshire,PA3 2RY,55.868703,-4.4254537
SCOTSTAR AND NATIONAL AIR AMBULANCE SERVICE- @ RECEPTION,FOINAVON CLOSE,DYCE ABERDEEN,Aberdeenshire,AB21 7EG,57.205133,-2.1944218
ROSELLE EVENTS LTD FEDERATION HOUSE 222-224- @ RECEPTION,QUEENSFERRY ROAD,EDINBURGH,,EH4 2BN,55.957241,-3.2485045
COUNCIL OFFICES- AT CUSTOMER SERVICES FRONT DESK,SCHOOL PLACE,KIRKWALL,Orkney,KW15 1NY,58.981481,-2.9568249
ROBERTSON CONSTRUCTION- NINEWELLS HOSPITAL***,NINEWELLS DRIVE,DUNDEE,Angus,DD2 1UB,56.463866,-3.0318147
ROBERTSON CONSTRUCTION TAYSIDE LTD***SEE LOCATION BELOW,1 GEORGE BUCKMAN DRIVE,DUNDEE,Angus,DD2 3SP,56.485752,-3.0220647
ROBERTSON CONTRUCTION- BETHA PARK SCHOOL- IN SITE OFFICE,UNNAMED ROAD,PERTH,Perthshire,PH1 3EQ,56.424379,-3.4754365
CASTLE BAR- ON O/S WALL FACING NORTH CASTLE STREET,47 CASTLE STREET,BANFF,Banffshire,AB45 1DQ,57.667394,-2.5239924
AT END OF BUILDING BESIDE BEGREEN SHOP NR SEATS,5 THE CROSS,DALRY,Ayrshire,KA24 5AL,55.708791,-4.7203643
UNDER ARCHWAY BETWEEN MURDOCH HOUSE AND BAIRD CENTRE,GENERAL AREA OF,SYMINGTON KILMARNOCK,Ayrshire,KA1 5PU,55.537937,-4.5702481
ROYAL MACKINTOSH HOTEL- AT FRONT BAR,STATION ROAD,DUNBAR,East Lothian,EH42 1JY,56.000068,-2.5140271
CENTRAL CAFE- BEHIND COUNTER AT RESTAURANT SIDE,6-8 WEST PORT,DUNBAR,East Lothian,EH42 1BU,56.002214,-2.516589
FALCON FOOD SERVICE EQUIPMENT- IN 1ST AID ROOM***,HILL FOOTS ROAD,BLAIRLOGIE STIRLING,Stirlingshire,FK9 5PY,56.148636,-3.8885311
COCKENZIE PRIMARY SCHOOL- O/S WALL OF MAIN INFANT BUILDIN,OSBORNE TERRACE,COCKENZIE PRESTONPANS,East Lothian,EH32 0BX,55.968811,-2.9576676
Dundonnell Community,Sail Mhor Croft,DUNDONNELL GARVE,Ross-Shire,IV23 2QT,57.851547,-5.2657143
IN TELEPHONE BOX IN CENTRE OF VILLAGE,A96,COLPY INSCH,Aberdeenshire,AB52 6TR,57.379811,-2.5975995
Red phone box outside the Old Post Office at Gribun,Inside Red phonebox outside the Old Post Office,ISLE OF MULL,,PA68 6EJ,56.439287,-6.1325507
INSIDE PHONEBOX O/S WESTERTON COMMUNITY CENTRE,84 MAXWELL AVENUE,BEARSDEN GLASGOW,,G61 1NZ,55.907023,-4.3368853
CLYDEBANK LEISURE CENTRE 5 AURORA AVENUE- ASK STAFF,QUEENS QUAY,QUEENS QUAY CLYDEBANK,Dunbartonshire,G81 1BF,55.895569,-4.4033611
ON O/S WALL OF WOLLFORD VILLAGE HALL,UNNAMED ROAD,WOOLFORDS WEST CALDER,West Lothian,EH55 8LH,55.796592,-3.5897146
MEADOW SPORTS CENTRE- IN 1ST AID ROOM ASK STAFF,MEADOW ROAD,DUMBARTON,Dunbartonshire,G82 2AA,55.94714,-4.5642618
BALLINLUIG SERVICES- AT MAIN ENTRANCE,GENERAL AREA OF,BALLINLUIG PITLOCHRY,Perthshire,PH9 0LG,56.654094,-3.6693496
THE TARTAN ARMS- IN OFFICE ASK STAFF,43 Main Street,BANNOCKBURN STIRLING,Stirlingshire,FK7 8LX,56.090909,-3.915265
REDFORD BARRACKS- ON MAIN RAILING BY BARRACK GATES,301 COLINTON ROAD,EDINBURGH,,EH13 0LA,55.909982,-3.2497207
ST DAVIDS SQUARE- ON RHS OF MAIN CHURCH STYLE DOOR,GEORGE STREET,BATHGATE,West Lothian,EH48 1PH,55.902069,-3.6419495
MONTRAVE HALL- TO RHS OF BUILDING,58 LEVEN ROAD,LUNDIN LINKS LEVEN,Fife,KY8 6AJ,56.212804,-2.9605509
BROXBURN ACADEMY- IN SCHOOL OFFICE,GENERAL AREA OF,BROXBURN,West Lothian,EH52 6AG,55.936962,-3.4877802
FORRES SWIMMING POOL- BESIDE MAIN ENTRANCE,BURDSYARD ROAD,FORRES,Morayshire,IV36 1FG,57.603597,-3.6117823
TENNANT HOUSE- ON EXTERNAL WALL NEXT TO POST BOX,HIGH STREET,ECCLEFECHAN LOCKERBIE,Dumfriesshire,DG11 3DF,55.060222,-3.2660333
Tongue and Skerray AED,THE ROYAL BANK OF SCOTLAND- ON EXTERNAL WALL GENERAL AREA OF,TONGUE LAIRG,Sutherland,IV27 4XF,58.475651,-4.4175277
Tongue and Skerray AED,VILLAGE HALL- ON EXTERNAL WALL UNNAMED ROAD,SKERRAY THURSO,Caithness,KW14 7TH,58.522344,-4.2781058
ROYAL BRITISH LEGION- BEHIND BAR,147 HIGH STREET,DUNBAR,East Lothian,EH42 1ES,56.003158,-2.5163611
